Date,Day,Month,Year,Max,Avg,Min,Round Temp,Temp Normalized
01/19/2010,19,1,2010,48,43,40,43,1.893731904
01/20/2010,20,1,2010,41,38,36,38,1.411169366
01/21/2010,21,1,2010,42,36.8,33,37,1.207710567
01/22/2010,22,1,2010,43,37.5,34,38,1.411169366
01/23/2010,23,1,2010,40,34.4,29,34,1.064246029
01/24/2010,24,1,2010,48,37.2,34,37,1.207710567
01/25/2010,25,1,2010,55,52.3,47,52,1.831129196
01/26/2010,26,1,2010,46,40.4,36,40,1.606802828
01/27/2010,27,1,2010,39,35.5,32,36,0.774708506
01/28/2010,28,1,2010,43,33.9,21,34,1.064246029
01/29/2010,29,1,2010,24,20.4,18,20,0.028692908
01/30/2010,30,1,2010,20,17.7,14,18,0.036518246
01/31/2010,31,1,2010,31,23.7,16,24,0.151289877
02/01/2010,1,2,2010,36,31.3,27,31,0.646894645
02/02/2010,2,2,2010,34,31,28,31,0.646894645
02/03/2010,3,2,2010,38,32.3,28,32,0.626027076
02/04/2010,4,2,2010,37,33.4,29,33,0.850353444
02/05/2010,5,2,2010,37,33.8,31,34,1.064246029
02/06/2010,6,2,2010,33,27.6,22,28,0.344314892
02/07/2010,7,2,2010,34,25.3,18,25,0.172157446
02/08/2010,8,2,2010,38,30.4,24,30,0.506038553
02/09/2010,9,2,2010,42,35.4,30,35,1.152933198
02/10/2010,10,2,2010,34,31.8,30,32,0.626027076
02/11/2010,11,2,2010,36,32.4,28,32,0.626027076
02/12/2010,12,2,2010,38,31.9,28,32,0.626027076
02/13/2010,13,2,2010,33,29.3,26,29,0.31823043
02/14/2010,14,2,2010,40,34,29,34,1.064246029
02/15/2010,15,2,2010,40,34.3,30,34,1.064246029
02/16/2010,16,2,2010,32,31.4,30,31,0.646894645
02/17/2010,17,2,2010,34,31.3,28,31,0.646894645
02/18/2010,18,2,2010,40,36,32,36,0.774708506
02/19/2010,19,2,2010,43,39.4,36,39,1.351175105
02/20/2010,20,2,2010,44,39.9,36,40,1.606802828
02/21/2010,21,2,2010,46,39.8,36,40,1.606802828
02/22/2010,22,2,2010,43,37.5,30,38,1.411169366
02/23/2010,23,2,2010,38,36.2,35,36,0.774708506
02/24/2010,24,2,2010,39,36.4,35,36,0.774708506
02/25/2010,25,2,2010,36,33.2,29,33,0.850353444
02/26/2010,26,2,2010,36,31.3,27,31,0.646894645
02/27/2010,27,2,2010,39,35.7,30,36,0.774708506
02/28/2010,28,2,2010,40,37.5,34,38,1.411169366
03/01/2010,1,3,2010,48,42,37,42,1.434645382
03/02/2010,2,3,2010,46,41.2,37,41,1.640712627
03/03/2010,3,3,2010,43,38.6,35,39,1.351175105
03/04/2010,4,3,2010,46,40.8,36,41,1.640712627
03/05/2010,5,3,2010,46,40,36,40,1.606802828
03/06/2010,6,3,2010,54,43.3,34,43,1.893731904
03/07/2010,7,3,2010,55,48.2,39,48,1.585935258
03/08/2010,8,3,2010,59,50.9,42,51,1.880689673
03/09/2010,9,3,2010,59,51.9,45,52,1.831129196
03/10/2010,10,3,2010,54,46.3,39,46,1.729399797
03/11/2010,11,3,2010,46,43.3,41,43,1.893731904
03/12/2010,12,3,2010,44,42.4,40,42,1.434645382
03/13/2010,13,3,2010,46,42.7,39,43,1.893731904
03/14/2010,14,3,2010,49,46.1,43,46,1.729399797
03/15/2010,15,3,2010,48,44.6,43,45,1.836346089
03/16/2010,16,3,2010,61,51,42,51,1.880689673
03/17/2010,17,3,2010,66,53.3,41,53,1.789394058
03/18/2010,18,3,2010,68,56.8,49,57,1.505073428
03/19/2010,19,3,2010,71,58,45,58,1.961551504
03/20/2010,20,3,2010,73,62.8,54,63,1.844171427
03/21/2010,21,3,2010,57,51.8,48,52,1.831129196
03/22/2010,22,3,2010,59,50.6,46,51,1.880689673
03/23/2010,23,3,2010,54,49.8,48,50,1.891123458
03/24/2010,24,3,2010,59,50.8,45,51,1.880689673
03/25/2010,25,3,2010,60,54.1,46,54,1.742442027
03/26/2010,26,3,2010,52,43.6,36,44,2.068497796
03/27/2010,27,3,2010,41,35.1,30,35,1.152933198
03/28/2010,28,3,2010,50,43.4,37,43,1.893731904
03/29/2010,29,3,2010,54,51.5,50,52,1.831129196
03/30/2010,30,3,2010,54,45.6,43,46,1.729399797
03/31/2010,31,3,2010,56,51.6,46,52,1.831129196
04/01/2010,1,4,2010,70,54.7,48,55,1.891123458
04/02/2010,2,4,2010,66,55,46,55,1.891123458
04/03/2010,3,4,2010,62,52,48,52,1.831129196
04/04/2010,4,4,2010,75,58.4,48,58,1.961551504
04/05/2010,5,4,2010,71,62.8,53,63,1.844171427
04/06/2010,6,4,2010,76,61.5,55,62,1.825912304
04/07/2010,7,4,2010,91,73.9,52,74,2.63453061
04/08/2010,8,4,2010,76,67.5,58,68,1.885906565
04/09/2010,9,4,2010,65,56.9,50,57,1.505073428
04/10/2010,10,4,2010,63,52.3,44,52,1.831129196
04/11/2010,11,4,2010,75,63.5,55,64,1.538983228
04/12/2010,12,4,2010,65,58.7,51,59,2.011111981
04/13/2010,13,4,2010,57,53.1,51,53,1.789394058
04/14/2010,14,4,2010,66,56.8,48,57,1.505073428
04/15/2010,15,4,2010,70,60.2,52,60,1.658971751
04/16/2010,16,4,2010,55,50.6,46,51,1.880689673
04/17/2010,17,4,2010,53,48.2,46,48,1.585935258
04/18/2010,18,4,2010,55,50.2,44,50,1.891123458
04/19/2010,19,4,2010,60,55.1,49,55,1.891123458
04/20/2010,20,4,2010,69,59.6,51,60,1.658971751
04/21/2010,21,4,2010,69,60,55,60,1.658971751
04/22/2010,22,4,2010,70,60.6,53,61,1.888515012
04/23/2010,23,4,2010,67,57.2,47,57,1.505073428
04/24/2010,24,4,2010,67,58,51,58,1.961551504
04/25/2010,25,4,2010,56,49.5,46,50,1.891123458
04/26/2010,26,4,2010,54,51.3,48,51,1.880689673
04/27/2010,27,4,2010,58,51,44,51,1.880689673
04/28/2010,28,4,2010,57,50.1,42,50,1.891123458
04/29/2010,29,4,2010,70,59.2,49,59,2.011111981
04/30/2010,30,4,2010,78,66.7,58,67,1.96415995
05/01/2010,1,5,2010,83,69.6,61,70,1.784177166
05/02/2010,2,5,2010,89,77.8,65,78,2.154576519
05/03/2010,3,5,2010,81,73,68,73,2.347601534
05/04/2010,4,5,2010,82,71.9,65,72,2.355426872
05/05/2010,5,5,2010,78,69.4,61,69,1.911991027
05/06/2010,6,5,2010,79,67.3,57,67,1.96415995
05/07/2010,7,5,2010,72,61.6,54,62,1.825912304
05/08/2010,8,5,2010,77,62.7,52,63,1.844171427
05/09/2010,9,5,2010,54,49.5,46,50,1.891123458
05/10/2010,10,5,2010,60,51.9,44,52,1.831129196
05/11/2010,11,5,2010,57,52,48,52,1.831129196
05/12/2010,12,5,2010,50,47.7,46,48,1.585935258
05/13/2010,13,5,2010,69,56.5,47,57,1.505073428
05/14/2010,14,5,2010,82,68,57,68,1.885906565
05/15/2010,15,5,2010,73,67.5,62,68,1.885906565
05/16/2010,16,5,2010,72,63.9,56,64,1.538983228
05/17/2010,17,5,2010,74,66,56,66,2.050238673
05/18/2010,18,5,2010,63,54.3,51,54,1.742442027
05/19/2010,19,5,2010,64,57.5,52,58,1.961551504
05/20/2010,20,5,2010,82,68.8,57,69,1.911991027
05/21/2010,21,5,2010,83,72.7,62,73,2.347601534
05/22/2010,22,5,2010,73,63.5,57,64,1.538983228
05/23/2010,23,5,2010,65,60.3,57,60,1.658971751
05/24/2010,24,5,2010,74,64.8,57,65,1.857213658
05/25/2010,25,5,2010,81,71.1,61,71,1.810261627
05/26/2010,26,5,2010,93,80.8,67,81,1.833737642
05/27/2010,27,5,2010,83,69.3,60,69,1.911991027
05/28/2010,28,5,2010,70,64.5,60,65,1.857213658
05/29/2010,29,5,2010,76,69.8,63,70,1.784177166
05/30/2010,30,5,2010,84,77.7,68,78,2.154576519
05/31/2010,31,5,2010,84,76.3,70,76,2.864073871
06/01/2010,1,6,2010,87,77.3,65,77,2.864073871
06/02/2010,2,6,2010,86,75.8,67,76,2.864073871
06/03/2010,3,6,2010,90,77.5,66,78,2.154576519
06/04/2010,4,6,2010,88,80.5,72,81,1.833737642
06/05/2010,5,6,2010,89,84,78,84,1.077288259
06/06/2010,6,6,2010,92,80.4,64,80,1.737225135
06/07/2010,7,6,2010,76,67.9,59,68,1.885906565
06/08/2010,8,6,2010,72,67.5,61,68,1.885906565
06/09/2010,9,6,2010,70,62.1,59,62,1.825912304
06/10/2010,10,6,2010,75,65.7,59,66,2.050238673
06/11/2010,11,6,2010,71,65.9,62,66,2.050238673
06/12/2010,12,6,2010,79,70,63,70,1.784177166
06/13/2010,13,6,2010,74,68.4,64,68,1.885906565
06/14/2010,14,6,2010,81,70.6,64,71,1.810261627
06/15/2010,15,6,2010,79,72.1,66,72,2.355426872
06/16/2010,16,6,2010,74,71,65,71,1.810261627
06/17/2010,17,6,2010,74,72.1,68,72,2.355426872
06/18/2010,18,6,2010,85,75.2,65,75,2.934501917
06/19/2010,19,6,2010,80,73.6,67,74,2.63453061
06/20/2010,20,6,2010,92,81.2,73,81,1.833737642
06/21/2010,21,6,2010,88,81,74,81,1.833737642
06/22/2010,22,6,2010,81,76.4,72,76,2.864073871
06/23/2010,23,6,2010,89,83.1,73,83,1.379868013
06/24/2010,24,6,2010,94,85.3,79,85,0.581683491
06/25/2010,25,6,2010,91,79.3,73,79,2.235438349
06/26/2010,26,6,2010,89,81.7,75,82,1.301614628
06/27/2010,27,6,2010,92,83,73,83,1.379868013
06/28/2010,28,6,2010,95,86.4,78,86,0.56864126
06/29/2010,29,6,2010,89,82.8,73,83,1.379868013
06/30/2010,30,6,2010,80,71.9,64,72,2.355426872
07/01/2010,1,7,2010,77,70.7,65,71,1.810261627
07/02/2010,2,7,2010,82,73.1,64,73,2.347601534
07/03/2010,3,7,2010,89,79.5,71,80,1.737225135
07/04/2010,4,7,2010,98,87.7,77,88,0.266061507
07/05/2010,5,7,2010,98,88.3,79,88,0.266061507
07/06/2010,6,7,2010,102,92.3,82,92,0.073036492
07/07/2010,7,7,2010,100,89.1,81,89,0.234760153
07/08/2010,8,7,2010,88,81.6,77,82,1.301614628
07/09/2010,9,7,2010,88,81.9,77,82,1.301614628
07/10/2010,10,7,2010,84,79,75,79,2.235438349
07/11/2010,11,7,2010,91,81.5,74,82,1.301614628
07/12/2010,12,7,2010,93,83.2,77,83,1.379868013
07/13/2010,13,7,2010,85,80,78,80,1.737225135
07/14/2010,14,7,2010,81,76.7,73,77,2.864073871
07/15/2010,15,7,2010,85,77.3,73,77,2.864073871
07/16/2010,16,7,2010,95,84.3,75,84,1.077288259
07/17/2010,17,7,2010,94,86.6,79,87,0.365182461
07/18/2010,18,7,2010,94,87.7,82,88,0.266061507
07/19/2010,19,7,2010,93,82.9,75,83,1.379868013
07/20/2010,20,7,2010,88,82.8,77,83,1.379868013
07/21/2010,21,7,2010,93,85.7,80,86,0.56864126
07/22/2010,22,7,2010,88,82.2,77,82,1.301614628
07/23/2010,23,7,2010,91,81.3,75,81,1.833737642
07/24/2010,24,7,2010,96,90,85,90,0.114771631
07/25/2010,25,7,2010,92,83.3,75,83,1.379868013
07/26/2010,26,7,2010,86,78.8,71,79,2.235438349
07/27/2010,27,7,2010,90,82.1,74,82,1.301614628
07/28/2010,28,7,2010,90,83.8,78,84,1.077288259
07/29/2010,29,7,2010,89,82.9,78,83,1.379868013
07/30/2010,30,7,2010,83,76.8,70,77,2.864073871
07/31/2010,31,7,2010,82,74.3,67,74,2.63453061
08/01/2010,1,8,2010,80,75,71,75,2.934501917
08/02/2010,2,8,2010,83,77.3,71,77,2.864073871
08/03/2010,3,8,2010,84,78.5,74,79,2.235438349
08/04/2010,4,8,2010,90,83,77,83,1.379868013
08/05/2010,5,8,2010,93,86.6,81,87,0.365182461
08/06/2010,6,8,2010,87,82.8,76,83,1.379868013
08/07/2010,7,8,2010,84,77.3,72,77,2.864073871
08/08/2010,8,8,2010,87,79.8,75,80,1.737225135
08/09/2010,9,8,2010,91,83.3,77,83,1.379868013
08/10/2010,10,8,2010,92,84.7,78,85,0.581683491
08/11/2010,11,8,2010,91,83.2,77,83,1.379868013
08/12/2010,12,8,2010,78,74.7,72,75,2.934501917
08/13/2010,13,8,2010,78,73.7,70,74,2.63453061
08/14/2010,14,8,2010,79,73.4,68,73,2.347601534
08/15/2010,15,8,2010,78,74.3,70,74,2.63453061
08/16/2010,16,8,2010,85,78.8,72,79,2.235438349
08/17/2010,17,8,2010,90,83.2,77,83,1.379868013
08/18/2010,18,8,2010,84,77.9,74,78,2.154576519
08/19/2010,19,8,2010,90,80,72,80,1.737225135
08/20/2010,20,8,2010,89,82,76,82,1.301614628
08/21/2010,21,8,2010,79,74.7,68,75,2.934501917
08/22/2010,22,8,2010,82,76.4,72,76,2.864073871
08/23/2010,23,8,2010,73,70.9,67,71,1.810261627
08/24/2010,24,8,2010,71,68.4,66,68,1.885906565
08/25/2010,25,8,2010,71,67.3,64,67,1.96415995
08/26/2010,26,8,2010,82,74.3,69,74,2.63453061
08/27/2010,27,8,2010,78,71.8,64,72,2.355426872
08/28/2010,28,8,2010,82,75,67,75,2.934501917
08/29/2010,29,8,2010,95,81.8,71,82,1.301614628
08/30/2010,30,8,2010,91,82.9,75,83,1.379868013
08/31/2010,31,8,2010,95,86.5,79,87,0.365182461
09/01/2010,1,9,2010,95,86.6,79,87,0.365182461
09/02/2010,2,9,2010,92,85.8,81,86,0.56864126
09/03/2010,3,9,2010,83,80,78,80,1.737225135
09/04/2010,4,9,2010,81,76.3,67,76,2.864073871
09/05/2010,5,9,2010,76,70,65,70,1.784177166
09/06/2010,6,9,2010,78,71.8,64,72,2.355426872
09/07/2010,7,9,2010,87,77.6,70,78,2.154576519
09/08/2010,8,9,2010,89,79,68,79,2.235438349
09/09/2010,9,9,2010,71,67.2,64,67,1.96415995
09/10/2010,10,9,2010,71,66.9,63,67,1.96415995
09/11/2010,11,9,2010,77,69.1,62,69,1.911991027
09/12/2010,12,9,2010,68,64.2,61,64,1.538983228
09/13/2010,13,9,2010,76,66,61,66,2.050238673
09/14/2010,14,9,2010,76,69.3,63,69,1.911991027
09/15/2010,15,9,2010,71,65.9,61,66,2.050238673
09/16/2010,16,9,2010,74,68.5,61,69,1.911991027
09/17/2010,17,9,2010,72,68.5,62,69,1.911991027
09/18/2010,18,9,2010,72,65.9,62,66,2.050238673
09/19/2010,19,9,2010,82,70.7,64,71,1.810261627
09/20/2010,20,9,2010,72,67.7,62,68,1.885906565
09/21/2010,21,9,2010,72,65.9,59,66,2.050238673
09/22/2010,22,9,2010,87,74.7,65,75,2.934501917
09/23/2010,23,9,2010,80,72.5,68,73,2.347601534
09/24/2010,24,9,2010,85,74.3,69,74,2.63453061
09/25/2010,25,9,2010,89,81.2,70,81,1.833737642
09/26/2010,26,9,2010,72,68.3,64,68,1.885906565
09/27/2010,27,9,2010,77,69.5,63,70,1.784177166
09/28/2010,28,9,2010,75,73.1,72,73,2.347601534
09/29/2010,29,9,2010,78,72.4,68,72,2.355426872
09/30/2010,30,9,2010,78,73.6,70,74,2.63453061
10/01/2010,1,10,2010,76,66.6,60,67,1.96415995
10/02/2010,2,10,2010,67,60.8,55,61,1.888515012
10/03/2010,3,10,2010,63,58,52,58,1.961551504
10/04/2010,4,10,2010,57,56,54,56,1.831129196
10/05/2010,5,10,2010,63,59.3,55,59,2.011111981
10/06/2010,6,10,2010,64,59.3,57,59,2.011111981
10/07/2010,7,10,2010,72,61.8,55,62,1.825912304
10/08/2010,8,10,2010,76,66.7,58,67,1.96415995
10/09/2010,9,10,2010,72,66.8,59,67,1.96415995
10/10/2010,10,10,2010,71,62,52,62,1.825912304
10/11/2010,11,10,2010,77,67.4,62,67,1.96415995
10/12/2010,12,10,2010,69,64.1,57,64,1.538983228
10/13/2010,13,10,2010,65,57.8,50,58,1.961551504
10/14/2010,14,10,2010,64,57.7,54,58,1.961551504
10/15/2010,15,10,2010,59,54.9,52,55,1.891123458
10/16/2010,16,10,2010,61,56.3,53,56,1.831129196
10/17/2010,17,10,2010,71,60.5,52,61,1.888515012
10/18/2010,18,10,2010,61,56.8,53,57,1.505073428
10/19/2010,19,10,2010,61,55.2,50,55,1.891123458
10/20/2010,20,10,2010,61,56.3,51,56,1.831129196
10/21/2010,21,10,2010,63,55.1,50,55,1.891123458
10/22/2010,22,10,2010,53,50.8,48,51,1.880689673
10/23/2010,23,10,2010,66,57.8,48,58,1.961551504
10/24/2010,24,10,2010,66,60.5,56,61,1.888515012
10/25/2010,25,10,2010,73,63.9,55,64,1.538983228
10/26/2010,26,10,2010,71,67,64,67,1.96415995
10/27/2010,27,10,2010,75,69.4,66,69,1.911991027
10/28/2010,28,10,2010,76,68.6,59,69,1.911991027
10/29/2010,29,10,2010,59,54.2,50,54,1.742442027
10/30/2010,30,10,2010,58,51.8,46,52,1.831129196
10/31/2010,31,10,2010,57,52.6,46,53,1.789394058
11/01/2010,1,11,2010,50,43.9,39,44,2.068497796
11/02/2010,2,11,2010,51,45.7,41,46,1.729399797
11/03/2010,3,11,2010,53,48.7,44,49,1.669405535
11/04/2010,4,11,2010,52,49.9,48,50,1.891123458
11/05/2010,5,11,2010,53,49.4,48,49,1.669405535
11/06/2010,6,11,2010,51,47,44,47,1.977202181
11/07/2010,7,11,2010,51,44.7,39,45,1.836346089
11/08/2010,8,11,2010,46,44.4,43,44,2.068497796
11/09/2010,9,11,2010,53,48.3,43,48,1.585935258
11/10/2010,10,11,2010,58,51.3,48,51,1.880689673
11/11/2010,11,11,2010,58,49.3,42,49,1.669405535
11/12/2010,12,11,2010,64,53.3,46,53,1.789394058
11/13/2010,13,11,2010,66,55.1,49,55,1.891123458
11/14/2010,14,11,2010,56,51.7,46,52,1.831129196
11/15/2010,15,11,2010,56,53.4,51,53,1.789394058
11/16/2010,16,11,2010,61,55.5,52,56,1.831129196
11/17/2010,17,11,2010,62,59.1,53,59,2.011111981
11/18/2010,18,11,2010,56,51.9,48,52,1.831129196
11/19/2010,19,11,2010,48,45.5,43,46,1.729399797
11/20/2010,20,11,2010,56,49.4,43,49,1.669405535
11/21/2010,21,11,2010,48,44.6,41,45,1.836346089
11/22/2010,22,11,2010,67,55.8,45,56,1.831129196
11/23/2010,23,11,2010,63,58.4,52,58,1.961551504
11/24/2010,24,11,2010,50,46.5,43,47,1.977202181
11/25/2010,25,11,2010,46,42.5,41,43,1.893731904
11/26/2010,26,11,2010,54,49.3,41,49,1.669405535
11/27/2010,27,11,2010,44,40.6,37,41,1.640712627
11/28/2010,28,11,2010,48,42.8,37,43,1.893731904
11/29/2010,29,11,2010,50,44.3,39,44,2.068497796
11/30/2010,30,11,2010,59,52.2,45,52,1.831129196
12/01/2010,1,12,2010,63,56.8,42,57,1.505073428
12/02/2010,2,12,2010,43,39.5,36,40,1.606802828
12/03/2010,3,12,2010,41,38.6,37,39,1.351175105
12/04/2010,4,12,2010,40,37.3,35,37,1.207710567
12/05/2010,5,12,2010,37,34.6,33,35,1.152933198
12/06/2010,6,12,2010,36,34.2,32,34,1.064246029
12/07/2010,7,12,2010,38,35.1,33,35,1.152933198
12/08/2010,8,12,2010,36,32.7,30,33,0.850353444
12/09/2010,9,12,2010,32,28.7,26,29,0.31823043
12/10/2010,10,12,2010,39,31,24,31,0.646894645
12/11/2010,11,12,2010,47,41,37,41,1.640712627
12/12/2010,12,12,2010,58,51.8,42,52,1.831129196
12/13/2010,13,12,2010,52,39.6,23,40,1.606802828
12/14/2010,14,12,2010,25,22.6,21,23,0.143464538
12/15/2010,15,12,2010,29,26.5,23,27,0.542556799
12/16/2010,16,12,2010,32,29,26,29,0.31823043
12/17/2010,17,12,2010,38,32.1,26,32,0.626027076
12/18/2010,18,12,2010,38,34.6,30,35,1.152933198
12/19/2010,19,12,2010,37,34.6,32,35,1.152933198
12/20/2010,20,12,2010,39,33,29,33,0.850353444
12/21/2010,21,12,2010,40,34.5,30,35,1.152933198
12/22/2010,22,12,2010,40,34.6,31,35,1.152933198
12/23/2010,23,12,2010,37,34.4,32,34,1.064246029
12/24/2010,24,12,2010,42,34.9,31,35,1.152933198
12/25/2010,25,12,2010,34,31.1,28,31,0.646894645
12/26/2010,26,12,2010,31,27.3,23,27,0.542556799
12/27/2010,27,12,2010,31,26.8,24,27,0.542556799
12/28/2010,28,12,2010,39,33.7,26,34,1.064246029
12/29/2010,29,12,2010,39,36.2,34,36,0.774708506
12/30/2010,30,12,2010,41,36.4,30,36,0.774708506
12/31/2010,31,12,2010,46,41.8,37,42,1.434645382
01/01/2011,1,1,2011,51,45.1,39,45,1.836346089
01/02/2011,2,1,2011,52,46.4,38,46,1.729399797
01/03/2011,3,1,2011,38,34.1,30,34,1.064246029
01/04/2011,4,1,2011,42,37.3,32,37,1.207710567
01/05/2011,5,1,2011,41,37.1,32,37,1.207710567
01/06/2011,6,1,2011,34,31.7,29,32,0.626027076
01/07/2011,7,1,2011,37,33.5,29,34,1.064246029
01/08/2011,8,1,2011,32,29.6,27,30,0.506038553
01/09/2011,9,1,2011,34,31,29,31,0.646894645
01/10/2011,10,1,2011,36,31.1,27,31,0.646894645
01/11/2011,11,1,2011,31,28.6,26,29,0.31823043
01/12/2011,12,1,2011,34,29,27,29,0.31823043
01/13/2011,13,1,2011,32,27.1,21,27,0.542556799
01/14/2011,14,1,2011,32,25.8,21,26,0.375616245
01/15/2011,15,1,2011,39,32.8,25,33,0.850353444
01/16/2011,16,1,2011,39,34.2,28,34,1.064246029
01/17/2011,17,1,2011,28,25.6,21,26,0.375616245
01/18/2011,18,1,2011,43,34.6,25,35,1.152933198
01/19/2011,19,1,2011,43,39.2,37,39,1.351175105
01/20/2011,20,1,2011,36,33.4,32,33,0.850353444
01/21/2011,21,1,2011,34,29.6,22,30,0.506038553
01/22/2011,22,1,2011,26,21.8,17,22,0.106946292
01/23/2011,23,1,2011,27,21.4,14,21,0.104337846
01/24/2011,24,1,2011,26,17.1,9,17,0.046952031
01/25/2011,25,1,2011,38,32.7,27,33,0.850353444
01/26/2011,26,1,2011,34,32.5,30,33,0.850353444
01/27/2011,27,1,2011,39,34.9,32,35,1.152933198
01/28/2011,28,1,2011,37,33.9,30,34,1.064246029
01/29/2011,29,1,2011,37,34.2,32,34,1.064246029
01/30/2011,30,1,2011,41,35.2,30,35,1.152933198
01/31/2011,31,1,2011,32,29.3,26,29,0.31823043
02/01/2011,1,2,2011,30,28.6,27,29,0.31823043
02/02/2011,2,2,2011,41,34.5,28,35,1.152933198
02/03/2011,3,2,2011,36,31.7,27,32,0.626027076
02/04/2011,4,2,2011,36,31.9,27,32,0.626027076
02/05/2011,5,2,2011,45,36.4,32,36,0.774708506
02/06/2011,6,2,2011,46,42,39,42,1.434645382
02/07/2011,7,2,2011,45,40.6,34,41,1.640712627
02/08/2011,8,2,2011,43,35.4,20,35,1.152933198
02/09/2011,9,2,2011,29,23.5,16,24,0.151289877
02/10/2011,10,2,2011,30,26.3,24,26,0.375616245
02/11/2011,11,2,2011,37,29.3,21,29,0.31823043
02/12/2011,12,2,2011,40,34.2,31,34,1.064246029
02/13/2011,13,2,2011,46,37.9,30,38,1.411169366
02/14/2011,14,2,2011,58,47.4,37,47,1.977202181
02/15/2011,15,2,2011,36,30.9,27,31,0.646894645
02/16/2011,16,2,2011,48,37.7,27,38,1.411169366
02/17/2011,17,2,2011,63,51.1,46,51,1.880689673
02/18/2011,18,2,2011,67,55.8,44,56,1.831129196
02/19/2011,19,2,2011,52,37,23,37,1.207710567
02/20/2011,20,2,2011,39,30.6,21,31,0.646894645
02/21/2011,21,2,2011,35,29.6,24,30,0.506038553
02/22/2011,22,2,2011,34,25.3,17,25,0.172157446
02/23/2011,23,2,2011,41,31,23,31,0.646894645
02/24/2011,24,2,2011,42,36.1,27,36,0.774708506
02/25/2011,25,2,2011,57,43.5,33,44,2.068497796
02/26/2011,26,2,2011,43,35.8,31,36,0.774708506
02/27/2011,27,2,2011,49,41.4,36,41,1.640712627
02/28/2011,28,2,2011,60,46.6,39,47,1.977202181
03/01/2011,1,3,2011,44,38.1,33,38,1.411169366
03/02/2011,2,3,2011,53,39.8,26,40,1.606802828
03/03/2011,3,3,2011,32,26.2,19,26,0.375616245
03/04/2011,4,3,2011,40,34.9,26,35,1.152933198
03/05/2011,5,3,2011,58,48.5,42,49,1.669405535
03/06/2011,6,3,2011,55,50.9,48,51,1.880689673
03/07/2011,7,3,2011,54,41.3,34,41,1.640712627
03/08/2011,8,3,2011,46,37.6,30,38,1.411169366
03/09/2011,9,3,2011,44,37.4,33,37,1.207710567
03/10/2011,10,3,2011,54,45.6,37,46,1.729399797
03/11/2011,11,3,2011,54,49.4,40,49,1.669405535
03/12/2011,12,3,2011,55,46.8,38,47,1.977202181
03/13/2011,13,3,2011,50,46.5,42,47,1.977202181
03/14/2011,14,3,2011,43,40.4,38,40,1.606802828
03/15/2011,15,3,2011,44,38.5,34,39,1.351175105
03/16/2011,16,3,2011,56,44.2,37,44,2.068497796
03/17/2011,17,3,2011,63,52.3,44,52,1.831129196
03/18/2011,18,3,2011,74,61.1,51,61,1.888515012
03/19/2011,19,3,2011,59,47.1,40,47,1.977202181
03/20/2011,20,3,2011,48,39.9,34,40,1.606802828
03/21/2011,21,3,2011,45,41.3,36,41,1.640712627
03/22/2011,22,3,2011,48,44.4,39,44,2.068497796
03/23/2011,23,3,2011,41,35,33,35,1.152933198
03/24/2011,24,3,2011,43,35.2,30,35,1.152933198
03/25/2011,25,3,2011,40,34.8,30,35,1.152933198
03/26/2011,26,3,2011,39,32.2,27,32,0.626027076
03/27/2011,27,3,2011,42,34.4,28,34,1.064246029
03/28/2011,28,3,2011,45,35.7,27,36,0.774708506
03/29/2011,29,3,2011,47,39.2,32,39,1.351175105
03/30/2011,30,3,2011,50,43.3,37,43,1.893731904
03/31/2011,31,3,2011,42,39.7,37,40,1.606802828
04/01/2011,1,4,2011,44,39.2,36,39,1.351175105
04/02/2011,2,4,2011,53,46.5,39,47,1.977202181
04/03/2011,3,4,2011,55,49.4,43,49,1.669405535
04/04/2011,4,4,2011,61,50.8,44,51,1.880689673
04/05/2011,5,4,2011,63,49.5,42,50,1.891123458
04/06/2011,6,4,2011,54,45,39,45,1.836346089
04/07/2011,7,4,2011,50,43.8,41,44,2.068497796
04/08/2011,8,4,2011,45,43.3,41,43,1.893731904
04/09/2011,9,4,2011,54,43.1,37,43,1.893731904
04/10/2011,10,4,2011,54,48.7,44,49,1.669405535
04/11/2011,11,4,2011,74,57.5,46,58,1.961551504
04/12/2011,12,4,2011,73,55.2,48,55,1.891123458
04/13/2011,13,4,2011,52,46,43,46,1.729399797
04/14/2011,14,4,2011,67,55.8,48,56,1.831129196
04/15/2011,15,4,2011,54,47.9,41,48,1.585935258
04/16/2011,16,4,2011,54,46.5,39,47,1.977202181
04/17/2011,17,4,2011,59,55.3,51,55,1.891123458
04/18/2011,18,4,2011,61,52.7,48,53,1.789394058
04/19/2011,19,4,2011,52,49.1,46,49,1.669405535
04/20/2011,20,4,2011,57,48.5,44,49,1.669405535
04/21/2011,21,4,2011,65,53,44,53,1.789394058
04/22/2011,22,4,2011,49,44.5,40,45,1.836346089
04/23/2011,23,4,2011,59,50,43,50,1.891123458
04/24/2011,24,4,2011,77,64.5,52,65,1.857213658
04/25/2011,25,4,2011,65,59.2,54,59,2.011111981
04/26/2011,26,4,2011,80,60.1,51,60,1.658971751
04/27/2011,27,4,2011,69,61.9,57,62,1.825912304
04/28/2011,28,4,2011,69,62,57,62,1.825912304
04/29/2011,29,4,2011,68,62.4,55,62,1.825912304
04/30/2011,30,4,2011,65,56.5,50,57,1.505073428
05/01/2011,1,5,2011,63,55.3,50,55,1.891123458
05/02/2011,2,5,2011,59,54.6,50,55,1.891123458
